surface_id,role,menu_xmlid,parent_menu_xmlid_chain,navigation_path,action_xmlid,model,source_module,required_groups,capability,acl_read,acl_create,acl_write,record_rule_exists,record_rules,product_policy_released,policy_release_state,role_root_allowed,role_blocked,http_statuses,load_result,old_70_membership,final_decision,decision_reason,exposure_mode,primary_group,task_key,journey_refs,entry_reason,context_parent
FE-AUD-fixture_role_pm-21,pm,smart_construction_core.menu_sc_expense_contract_labor,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_contract_center > smart_construction_core.menu_sc_expense_contract_group,系统菜单 / 合同中心 / 支出合同台账 / 劳务合同,smart_construction_core.action_construction_contract_expense_labor,construction.contract.expense,smart_construction_core,smart_construction_core.group_sc_cap_contract_manager|smart_construction_core.group_sc_cap_contract_read|smart_construction_core.group_sc_cap_contract_user,catalog.menu.smart_construction_core_menu_sc_expense_contract_labor,true,false,false,true,smart_construction_core.rule_sc_contract_read_construction_contract_expense,true,released,true,false,200,empty,false,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid,CONTEXTUAL_ROUTE,,,,保留授权直达能力，由项目、合同、资金关系链或搜索进入,smart_construction_core.menu_sc_expense_contract_group
FE-AUD-fixture_role_pm-22,pm,smart_construction_core.menu_sc_expense_contract_rental,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_contract_center > smart_construction_core.menu_sc_expense_contract_group,系统菜单 / 合同中心 / 支出合同台账 / 租赁合同,smart_construction_core.action_construction_contract_expense_rental,construction.contract.expense,smart_construction_core,smart_construction_core.group_sc_cap_contract_manager|smart_construction_core.group_sc_cap_contract_read|smart_construction_core.group_sc_cap_contract_user,catalog.menu.smart_construction_core_menu_sc_expense_contract_rental,true,false,false,true,smart_construction_core.rule_sc_contract_read_construction_contract_expense,true,released,true,false,200,empty,false,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid,CONTEXTUAL_ROUTE,,,,保留授权直达能力，由项目、合同、资金关系链或搜索进入,smart_construction_core.menu_sc_expense_contract_group
FE-AUD-fixture_role_pm-23,pm,smart_construction_core.menu_sc_expense_contract_subcontract,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_contract_center > smart_construction_core.menu_sc_expense_contract_group,系统菜单 / 合同中心 / 支出合同台账 / 分包合同,smart_construction_core.action_construction_contract_expense_subcontract,construction.contract.expense,smart_construction_core,smart_construction_core.group_sc_cap_contract_manager|smart_construction_core.group_sc_cap_contract_read|smart_construction_core.group_sc_cap_contract_user,catalog.menu.smart_construction_core_menu_sc_expense_contract_subcontract,true,false,false,true,smart_construction_core.rule_sc_contract_read_construction_contract_expense,true,released,true,false,200,empty,false,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid,CONTEXTUAL_ROUTE,,,,保留授权直达能力，由项目、合同、资金关系链或搜索进入,smart_construction_core.menu_sc_expense_contract_group
FE-AUD-fixture_role_pm-24,pm,smart_construction_core.menu_sc_expense_contract_other,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_contract_center > smart_construction_core.menu_sc_expense_contract_group,系统菜单 / 合同中心 / 支出合同台账 / 其他合同,smart_construction_core.action_construction_contract_expense_other,construction.contract.expense,smart_construction_core,smart_construction_core.group_sc_cap_contract_manager|smart_construction_core.group_sc_cap_contract_read|smart_construction_core.group_sc_cap_contract_user,catalog.menu.smart_construction_core_menu_sc_expense_contract_other,true,false,false,true,smart_construction_core.rule_sc_contract_read_construction_contract_expense,true,released,true,false,200,empty,false,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid,CONTEXTUAL_ROUTE,,,,保留授权直达能力，由项目、合同、资金关系链或搜索进入,smart_construction_core.menu_sc_expense_contract_group
FE-AUD-fixture_role_pm-25,pm,smart_construction_core.menu_sc_expense_contract_supplement,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_contract_center > smart_construction_core.menu_sc_expense_contract_group,系统菜单 / 合同中心 / 支出合同台账 / 补充合同,smart_construction_core.action_construction_contract_expense_supplement,construction.contract.expense,smart_construction_core,smart_construction_core.group_sc_cap_contract_manager|smart_construction_core.group_sc_cap_contract_read|smart_construction_core.group_sc_cap_contract_user,catalog.menu.smart_construction_core_menu_sc_expense_contract_supplement,true,false,false,true,smart_construction_core.rule_sc_contract_read_construction_contract_expense,true,released,true,false,200,empty,false,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid,CONTEXTUAL_ROUTE,,,,保留授权直达能力，由项目、合同、资金关系链或搜索进入,smart_construction_core.menu_sc_expense_contract_group
FE-AUD-fixture_role_pm-26,pm,smart_construction_core.menu_sc_expense_contract_variation,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_contract_center > smart_construction_core.menu_sc_expense_contract_group,系统菜单 / 合同中心 / 支出合同台账 / 支出合同签证,smart_construction_core.action_sc_expense_contract_variation,sc.settlement.adjustment,smart_construction_core,smart_construction_core.group_sc_cap_settlement_read,catalog.menu.smart_construction_core_menu_sc_expense_contract_variation,true,false,false,false,,true,released,true,false,200,empty,true,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid,CONTEXTUAL_ROUTE,,,,保留授权直达能力，由项目、合同、资金关系链或搜索进入,smart_construction_core.menu_sc_expense_contract_group
FE-AUD-fixture_role_pm-27,pm,smart_construction_core.menu_sc_expense_contract_execution,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_contract_center > smart_construction_core.menu_sc_expense_contract_group,系统菜单 / 合同中心 / 支出合同台账 / 支出合同执行,smart_construction_core.action_construction_contract_expense_execution,construction.contract.expense,smart_construction_core,smart_construction_core.group_sc_cap_contract_read,catalog.menu.smart_construction_core_menu_sc_expense_contract_execution,true,false,false,true,smart_construction_core.rule_sc_contract_read_construction_contract_expense,true,released,true,false,200,empty,false,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid,CONTEXTUAL_ROUTE,,,,保留授权直达能力，由项目、合同、资金关系链或搜索进入,smart_construction_core.menu_sc_expense_contract_group
FE-AUD-fixture_role_pm-28,pm,smart_construction_core.menu_sc_expense_contract_settlement,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_contract_center > smart_construction_core.menu_sc_expense_contract_group,系统菜单 / 合同中心 / 支出合同台账 / 支出合同结算,smart_construction_core.action_sc_settlement_order_expense,sc.settlement.order,smart_construction_core,smart_construction_core.group_sc_cap_settlement_read,catalog.menu.smart_construction_core_menu_sc_expense_contract_settlement,true,false,false,true,smart_construction_core.rule_sc_settlement_read_order,true,released,true,false,200,empty,true,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid,PRIMARY_NAV,合同与结算,pm.expense_settlement,"J04,E2E-08",独立高频任务或正式旅程入口,
FE-AUD-fixture_role_pm-29,pm,smart_construction_core.menu_sc_contract_income,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_contract_center > smart_construction_core.menu_sc_income_contract_group,系统菜单 / 合同中心 / 收入合同台账 / 收入合同台账,smart_construction_core.action_sc_income_contract_ledger,sc.income.contract.ledger,smart_construction_core,smart_construction_core.group_sc_cap_business_initiator|smart_construction_core.group_sc_cap_contract_manager|smart_construction_core.group_sc_cap_contract_read|smart_construction_core.group_sc_cap_contract_user,catalog.menu.smart_construction_core_menu_sc_contract_income,true,false,false,false,,true,released,true,false,200,empty,false,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid,CONTEXTUAL_ROUTE,,,,保留授权直达能力，由项目、合同、资金关系链或搜索进入,smart_construction_core.menu_sc_income_contract_group
FE-AUD-fixture_role_pm-30,pm,smart_construction_core.menu_sc_project_income_contract,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_contract_center > smart_construction_core.menu_sc_income_contract_group,系统菜单 / 合同中心 / 收入合同台账 / 项目收入合同,smart_construction_core.action_construction_contract_income,construction.contract.income,smart_construction_core,smart_construction_core.group_sc_cap_contract_read,catalog.menu.smart_construction_core_menu_sc_project_income_contract,true,false,false,true,smart_construction_core.rule_sc_contract_read_construction_contract_income,true,released,true,false,200,empty,false,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid,CONTEXTUAL_ROUTE,,,,保留授权直达能力，由项目、合同、资金关系链或搜索进入,smart_construction_core.menu_sc_income_contract_group
FE-AUD-fixture_role_pm-32,pm,smart_construction_core.menu_sc_income_contract_variation,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_contract_center > smart_construction_core.menu_sc_income_contract_group,系统菜单 / 合同中心 / 收入合同台账 / 收入合同签证,smart_construction_core.action_sc_income_contract_variation,sc.settlement.adjustment,smart_construction_core,smart_construction_core.group_sc_cap_settlement_read,catalog.menu.smart_construction_core_menu_sc_income_contract_variation,true,false,false,false,,true,released,true,false,200,empty,true,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid,CONTEXTUAL_ROUTE,,,,保留授权直达能力，由项目、合同、资金关系链或搜索进入,smart_construction_core.menu_sc_income_contract_group
FE-AUD-fixture_role_pm-34,pm,smart_construction_core.menu_sc_income_contract_settlement,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_contract_center > smart_construction_core.menu_sc_income_contract_group,系统菜单 / 合同中心 / 收入合同台账 / 收入合同结算,smart_construction_core.action_sc_settlement_order_income,sc.settlement.order,smart_construction_core,smart_construction_core.group_sc_cap_settlement_read,catalog.menu.smart_construction_core_menu_sc_income_contract_settlement,true,false,false,true,smart_construction_core.rule_sc_settlement_read_order,true,released,true,false,200,empty,true,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid,PRIMARY_NAV,合同与结算,pm.income_settlement,"J04,E2E-08",独立高频任务或正式旅程入口,
FE-AUD-fixture_role_pm-35,pm,smart_construction_core.menu_sc_contract_event,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_contract_center > smart_construction_core.menu_sc_income_contract_group,系统菜单 / 合同中心 / 收入合同台账 / 合同履约事件,smart_construction_core.action_sc_contract_event,sc.contract.event,smart_construction_core,smart_construction_core.group_sc_cap_contract_manager|smart_construction_core.group_sc_cap_contract_read|smart_construction_core.group_sc_cap_contract_user,catalog.menu.smart_construction_core_menu_sc_contract_event,true,false,false,false,,true,released,true,false,200,empty,false,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid,PRIMARY_NAV,合同与结算,pm.contract_event,"J04,E2E-05",独立高频任务或正式旅程入口,
FE-AUD-fixture_role_pm-36,pm,smart_construction_core.menu_sc_contract_center,smart_construction_core.menu_sc_root,系统菜单 / 合同中心 / 合同中心,smart_construction_core.action_construction_contract_handling,construction.contract,smart_construction_core,smart_construction_core.group_sc_cap_business_initiator|smart_construction_core.group_sc_cap_contract_manager|smart_construction_core.group_sc_cap_contract_read|smart_construction_core.group_sc_cap_contract_user|smart_construction_core.group_sc_cap_purchase_manager,catalog.menu.smart_construction_core_menu_sc_contract_center,true,false,false,true,smart_construction_core.rule_sc_contract_read_construction_contract,true,released,true,false,200,empty,false,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid,PRIMARY_NAV,合同与结算,pm.contract_center,"J04,E2E-04",独立高频任务或正式旅程入口,
FE-AUD-fixture_role_owner-5,owner,smart_construction_core.menu_sc_site_documents,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_project_center > smart_construction_core.menu_sc_doc_center,系统菜单 / 项目中心 / 施工资料 / 现场资料,smart_construction_core.action_sc_project_document,sc.project.document,smart_construction_core,smart_construction_core.group_sc_cap_project_read,catalog.menu.smart_construction_core_menu_sc_site_documents,true,false,false,false,,true,released,true,false,200,empty,false,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid,CONTEXTUAL_ROUTE,,,,保留授权直达能力，由项目、合同、资金关系链或搜索进入,smart_construction_core.menu_sc_doc_center
FE-AUD-fixture_role_owner-6,owner,smart_construction_core.menu_sc_project_project,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_project_center > smart_construction_core.menu_sc_project_management_group,系统菜单 / 项目中心 / 项目管理 / 项目台账,smart_construction_core.action_sc_project_list,project.project,smart_construction_core,smart_construction_core.group_sc_cap_project_read,catalog.menu.smart_construction_core_menu_sc_project_project,true,false,false,true,project.project_comp_rule|project.project_public_members_rule|smart_construction_core.rule_sc_project_read_project_project,true,released,true,false,200,empty,true,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid,PRIMARY_NAV,经营总览,owner.project_overview,"J03,E2E-09",独立高频任务或正式旅程入口,
FE-AUD-fixture_role_owner-7,owner,smart_construction_core.menu_sc_project_wbs,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_project_center > smart_construction_core.menu_sc_project_management_group,系统菜单 / 项目中心 / 项目管理 / 执行结构,smart_construction_core.action_exec_structure_entry,project.project,smart_construction_core,smart_construction_core.group_sc_cap_project_read,catalog.menu.smart_construction_core_menu_sc_project_wbs,false,false,false,false,,true,released,true,false,200,empty,false,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid,CONTEXTUAL_ROUTE,,,,保留授权直达能力，由项目、合同、资金关系链或搜索进入,smart_construction_core.menu_sc_project_management_group
FE-AUD-fixture_role_owner-8,owner,smart_construction_core.menu_sc_project_kanban,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_project_center > smart_construction_core.menu_sc_project_management_group,系统菜单 / 项目中心 / 项目管理 / 项目看板,smart_construction_core.action_project_dashboard,project.project,smart_construction_core,smart_construction_core.group_sc_cap_project_read,catalog.menu.smart_construction_core_menu_sc_project_kanban,true,false,false,true,project.project_comp_rule|project.project_public_members_rule|smart_construction_core.rule_sc_project_read_project_project,true,released,true,false,200,empty,false,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid,PRIMARY_NAV,经营总览,owner.project_portfolio,"J03,E2E-09",独立高频任务或正式旅程入口,
FE-AUD-fixture_role_owner-9,owner,smart_construction_core.menu_sc_project_management_scene,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_project_center > smart_construction_core.menu_sc_project_management_group,系统菜单 / 项目中心 / 项目管理 / 项目驾驶舱,smart_construction_core.action_project_dashboard,project.project,smart_construction_core,smart_construction_core.group_sc_cap_project_read,catalog.menu.smart_construction_core_menu_sc_project_management_scene,true,false,false,true,project.project_comp_rule|project.project_public_members_rule|smart_construction_core.rule_sc_project_read_project_project,true,released,true,false,200,empty,false,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid,PRIMARY_NAV,经营总览,owner.enterprise_dashboard,"J03,E2E-09",独立高频任务或正式旅程入口,
FE-AUD-fixture_role_owner-10,owner,smart_construction_core.menu_sc_project_documents,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_project_center > smart_construction_core.menu_sc_project_management_group,系统菜单 / 项目中心 / 项目管理 / 项目资料,smart_construction_core.action_sc_project_document,sc.project.document,smart_construction_core,smart_construction_core.group_sc_cap_project_read,catalog.menu.smart_construction_core_menu_sc_project_documents,true,false,false,false,,true,released,true,false,200,empty,false,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid,CONTEXTUAL_ROUTE,,,,保留授权直达能力，由项目、合同、资金关系链或搜索进入,smart_construction_core.menu_sc_project_management_group
FE-AUD-fixture_role_owner-11,owner,smart_construction_core.menu_sc_general_contract,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_contract_center > smart_construction_core.menu_sc_expense_contract_group,系统菜单 / 合同中心 / 支出合同台账 / 一般合同（公司）,smart_construction_core.action_sc_general_contract,sc.general.contract,smart_construction_core,smart_construction_core.group_sc_cap_business_initiator|smart_construction_core.group_sc_cap_contract_manager|smart_construction_core.group_sc_cap_contract_read|smart_construction_core.group_sc_cap_contract_user,catalog.menu.smart_construction_core_menu_sc_general_contract,true,false,false,true,smart_construction_core.rule_sc_contract_read_general_contract,true,released,true,false,200,empty,true,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid,CONTEXTUAL_ROUTE,,,,保留授权直达能力，由项目、合同、资金关系链或搜索进入,smart_construction_core.menu_sc_expense_contract_group
FE-AUD-fixture_role_owner-12,owner,smart_construction_core.menu_sc_contract_expense,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_contract_center > smart_construction_core.menu_sc_expense_contract_group,系统菜单 / 合同中心 / 支出合同台账 / 支出合同台账,smart_construction_core.action_sc_expense_contract_ledger,sc.expense.contract.ledger,smart_construction_core,smart_construction_core.group_sc_cap_business_initiator|smart_construction_core.group_sc_cap_contract_manager|smart_construction_core.group_sc_cap_contract_read|smart_construction_core.group_sc_cap_contract_user,catalog.menu.smart_construction_core_menu_sc_contract_expense,true,false,false,false,,true,released,true,false,200,empty,false,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid,CONTEXTUAL_ROUTE,,,,保留授权直达能力，由项目、合同、资金关系链或搜索进入,smart_construction_core.menu_sc_expense_contract_group
FE-AUD-fixture_role_owner-13,owner,smart_construction_core.menu_sc_expense_contract_material,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_contract_center > smart_construction_core.menu_sc_expense_contract_group,系统菜单 / 合同中心 / 支出合同台账 / 材料合同,smart_construction_core.action_construction_contract_expense_material,construction.contract.expense,smart_construction_core,smart_construction_core.group_sc_cap_contract_manager|smart_construction_core.group_sc_cap_contract_read|smart_construction_core.group_sc_cap_contract_user,catalog.menu.smart_construction_core_menu_sc_expense_contract_material,true,false,false,true,smart_construction_core.rule_sc_contract_read_construction_contract_expense,true,released,true,false,200,empty,false,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid,CONTEXTUAL_ROUTE,,,,保留授权直达能力，由项目、合同、资金关系链或搜索进入,smart_construction_core.menu_sc_expense_contract_group
FE-AUD-fixture_role_owner-14,owner,smart_construction_core.menu_sc_expense_contract_normal,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_contract_center > smart_construction_core.menu_sc_expense_contract_group,系统菜单 / 合同中心 / 支出合同台账 / 正常合同,smart_construction_core.action_construction_contract_expense_normal,construction.contract.expense,smart_construction_core,smart_construction_core.group_sc_cap_contract_manager|smart_construction_core.group_sc_cap_contract_read|smart_construction_core.group_sc_cap_contract_user,catalog.menu.smart_construction_core_menu_sc_expense_contract_normal,true,false,false,true,smart_construction_core.rule_sc_contract_read_construction_contract_expense,true,released,true,false,200,empty,false,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid,CONTEXTUAL_ROUTE,,,,保留授权直达能力，由项目、合同、资金关系链或搜索进入,smart_construction_core.menu_sc_expense_contract_group
FE-AUD-fixture_role_owner-15,owner,smart_construction_core.menu_sc_expense_contract_labor,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_contract_center > smart_construction_core.menu_sc_expense_contract_group,系统菜单 / 合同中心 / 支出合同台账 / 劳务合同,smart_construction_core.action_construction_contract_expense_labor,construction.contract.expense,smart_construction_core,smart_construction_core.group_sc_cap_contract_manager|smart_construction_core.group_sc_cap_contract_read|smart_construction_core.group_sc_cap_contract_user,catalog.menu.smart_construction_core_menu_sc_expense_contract_labor,true,false,false,true,smart_construction_core.rule_sc_contract_read_construction_contract_expense,true,released,true,false,200,empty,false,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid,CONTEXTUAL_ROUTE,,,,保留授权直达能力，由项目、合同、资金关系链或搜索进入,smart_construction_core.menu_sc_expense_contract_group
FE-AUD-fixture_role_owner-16,owner,smart_construction_core.menu_sc_expense_contract_rental,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_contract_center > smart_construction_core.menu_sc_expense_contract_group,系统菜单 / 合同中心 / 支出合同台账 / 租赁合同,smart_construction_core.action_construction_contract_expense_rental,construction.contract.expense,smart_construction_core,smart_construction_core.group_sc_cap_contract_manager|smart_construction_core.group_sc_cap_contract_read|smart_construction_core.group_sc_cap_contract_user,catalog.menu.smart_construction_core_menu_sc_expense_contract_rental,true,false,false,true,smart_construction_core.rule_sc_contract_read_construction_contract_expense,true,released,true,false,200,empty,false,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid,CONTEXTUAL_ROUTE,,,,保留授权直达能力，由项目、合同、资金关系链或搜索进入,smart_construction_core.menu_sc_expense_contract_group
FE-AUD-fixture_role_owner-17,owner,smart_construction_core.menu_sc_expense_contract_subcontract,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_contract_center > smart_construction_core.menu_sc_expense_contract_group,系统菜单 / 合同中心 / 支出合同台账 / 分包合同,smart_construction_core.action_construction_contract_expense_subcontract,construction.contract.expense,smart_construction_core,smart_construction_core.group_sc_cap_contract_manager|smart_construction_core.group_sc_cap_contract_read|smart_construction_core.group_sc_cap_contract_user,catalog.menu.smart_construction_core_menu_sc_expense_contract_subcontract,true,false,false,true,smart_construction_core.rule_sc_contract_read_construction_contract_expense,true,released,true,false,200,empty,false,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid,CONTEXTUAL_ROUTE,,,,保留授权直达能力，由项目、合同、资金关系链或搜索进入,smart_construction_core.menu_sc_expense_contract_group
FE-AUD-fixture_role_owner-18,owner,smart_construction_core.menu_sc_expense_contract_other,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_contract_center > smart_construction_core.menu_sc_expense_contract_group,系统菜单 / 合同中心 / 支出合同台账 / 其他合同,smart_construction_core.action_construction_contract_expense_other,construction.contract.expense,smart_construction_core,smart_construction_core.group_sc_cap_contract_manager|smart_construction_core.group_sc_cap_contract_read|smart_construction_core.group_sc_cap_contract_user,catalog.menu.smart_construction_core_menu_sc_expense_contract_other,true,false,false,true,smart_construction_core.rule_sc_contract_read_construction_contract_expense,true,released,true,false,200,empty,false,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid,CONTEXTUAL_ROUTE,,,,保留授权直达能力，由项目、合同、资金关系链或搜索进入,smart_construction_core.menu_sc_expense_contract_group
FE-AUD-fixture_role_owner-19,owner,smart_construction_core.menu_sc_expense_contract_supplement,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_contract_center > smart_construction_core.menu_sc_expense_contract_group,系统菜单 / 合同中心 / 支出合同台账 / 补充合同,smart_construction_core.action_construction_contract_expense_supplement,construction.contract.expense,smart_construction_core,smart_construction_core.group_sc_cap_contract_manager|smart_construction_core.group_sc_cap_contract_read|smart_construction_core.group_sc_cap_contract_user,catalog.menu.smart_construction_core_menu_sc_expense_contract_supplement,true,false,false,true,smart_construction_core.rule_sc_contract_read_construction_contract_expense,true,released,true,false,200,empty,false,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid,CONTEXTUAL_ROUTE,,,,保留授权直达能力，由项目、合同、资金关系链或搜索进入,smart_construction_core.menu_sc_expense_contract_group
FE-AUD-fixture_role_owner-20,owner,smart_construction_core.menu_sc_expense_contract_execution,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_contract_center > smart_construction_core.menu_sc_expense_contract_group,系统菜单 / 合同中心 / 支出合同台账 / 支出合同执行,smart_construction_core.action_construction_contract_expense_execution,construction.contract.expense,smart_construction_core,smart_construction_core.group_sc_cap_contract_read,catalog.menu.smart_construction_core_menu_sc_expense_contract_execution,true,false,false,true,smart_construction_core.rule_sc_contract_read_construction_contract_expense,true,released,true,false,200,empty,false,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid,CONTEXTUAL_ROUTE,,,,保留授权直达能力，由项目、合同、资金关系链或搜索进入,smart_construction_core.menu_sc_expense_contract_group
FE-AUD-fixture_role_owner-21,owner,smart_construction_core.menu_sc_contract_income,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_contract_center > smart_construction_core.menu_sc_income_contract_group,系统菜单 / 合同中心 / 收入合同台账 / 收入合同台账,smart_construction_core.action_sc_income_contract_ledger,sc.income.contract.ledger,smart_construction_core,smart_construction_core.group_sc_cap_business_initiator|smart_construction_core.group_sc_cap_contract_manager|smart_construction_core.group_sc_cap_contract_read|smart_construction_core.group_sc_cap_contract_user,catalog.menu.smart_construction_core_menu_sc_contract_income,true,false,false,false,,true,released,true,false,200,empty,false,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid,CONTEXTUAL_ROUTE,,,,保留授权直达能力，由项目、合同、资金关系链或搜索进入,smart_construction_core.menu_sc_income_contract_group
FE-AUD-fixture_role_owner-22,owner,smart_construction_core.menu_sc_project_income_contract,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_contract_center > smart_construction_core.menu_sc_income_contract_group,系统菜单 / 合同中心 / 收入合同台账 / 项目收入合同,smart_construction_core.action_construction_contract_income,construction.contract.income,smart_construction_core,smart_construction_core.group_sc_cap_contract_read,catalog.menu.smart_construction_core_menu_sc_project_income_contract,true,false,false,true,smart_construction_core.rule_sc_contract_read_construction_contract_income,true,released,true,false,200,empty,false,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid,CONTEXTUAL_ROUTE,,,,保留授权直达能力，由项目、合同、资金关系链或搜索进入,smart_construction_core.menu_sc_income_contract_group
FE-AUD-fixture_role_owner-25,owner,smart_construction_core.menu_sc_contract_event,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_contract_center > smart_construction_core.menu_sc_income_contract_group,系统菜单 / 合同中心 / 收入合同台账 / 合同履约事件,smart_construction_core.action_sc_contract_event,sc.contract.event,smart_construction_core,smart_construction_core.group_sc_cap_contract_manager|smart_construction_core.group_sc_cap_contract_read|smart_construction_core.group_sc_cap_contract_user,catalog.menu.smart_construction_core_menu_sc_contract_event,true,false,false,false,,true,released,true,false,200,empty,false,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid,CONTEXTUAL_ROUTE,,,,保留授权直达能力，由项目、合同、资金关系链或搜索进入,smart_construction_core.menu_sc_income_contract_group
FE-AUD-fixture_role_owner-26,owner,smart_construction_core.menu_sc_contract_center,smart_construction_core.menu_sc_root,系统菜单 / 合同中心 / 合同中心,smart_construction_core.action_construction_contract_handling,construction.contract,smart_construction_core,smart_construction_core.group_sc_cap_business_initiator|smart_construction_core.group_sc_cap_contract_manager|smart_construction_core.group_sc_cap_contract_read|smart_construction_core.group_sc_cap_contract_user|smart_construction_core.group_sc_cap_purchase_manager,catalog.menu.smart_construction_core_menu_sc_contract_center,true,false,false,true,smart_construction_core.rule_sc_contract_read_construction_contract,true,released,true,false,200,empty,false,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid,PRIMARY_NAV,经营总览,owner.contract_overview,"J03,J04,E2E-09",独立高频任务或正式旅程入口,
