surface_id,role,menu_xmlid,parent_menu_xmlid_chain,navigation_path,action_xmlid,model,source_module,required_groups,capability,acl_read,acl_create,acl_write,record_rule_exists,record_rules,product_policy_released,policy_release_state,role_root_allowed,role_blocked,http_statuses,load_result,old_70_membership,final_decision,decision_reason
FE-AUD-fixture_role_pm-78,pm,smart_construction_core.menu_sc_settlement_order,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_finance_center > smart_construction_core.menu_sc_receipt_payment_group > smart_construction_core.menu_sc_settlement_center,系统菜单 / 财务中心 / 收付款办理 / 结算中心 / 结算单,smart_construction_core.action_sc_settlement_order,sc.settlement.order,smart_construction_core,smart_construction_core.group_sc_cap_business_initiator|smart_construction_core.group_sc_cap_cost_read|smart_construction_core.group_sc_cap_finance_read|smart_construction_core.group_sc_cap_project_read|smart_construction_core.group_sc_cap_settlement_read,catalog.menu.smart_construction_core_menu_sc_settlement_order,true,false,false,true,smart_construction_core.rule_sc_settlement_read_order,true,released,false,false,200,empty,true,DENIED_BY_CAPABILITY,outside_role_allowlisted_roots
FE-AUD-fixture_role_pm-79,pm,smart_construction_core.menu_sc_settlement_adjustment,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_finance_center > smart_construction_core.menu_sc_receipt_payment_group > smart_construction_core.menu_sc_settlement_center,系统菜单 / 财务中心 / 收付款办理 / 结算中心 / 结算调整,smart_construction_core.action_sc_settlement_adjustment,sc.settlement.adjustment,smart_construction_core,smart_construction_core.group_sc_cap_business_initiator|smart_construction_core.group_sc_cap_cost_read|smart_construction_core.group_sc_cap_finance_read|smart_construction_core.group_sc_cap_project_read|smart_construction_core.group_sc_cap_settlement_read,catalog.menu.smart_construction_core_menu_sc_settlement_adjustment,true,false,false,false,,true,released,false,false,200,empty,true,DENIED_BY_CAPABILITY,outside_role_allowlisted_roots
FE-AUD-fixture_role_pm-80,pm,smart_construction_core.menu_sc_expense_reimbursement_group,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_finance_center,系统菜单 / 财务中心 / 费用与保证金,smart_construction_core.action_sc_expense_claim_reimbursement_request,sc.expense.claim,smart_construction_core,,catalog.menu.smart_construction_core_menu_sc_expense_reimbursement_group,false,false,false,false,,true,released,false,false,403,permission,false,DENIED_BY_CAPABILITY,outside_role_allowlisted_roots
FE-AUD-fixture_role_pm-81,pm,smart_construction_core.menu_sc_operating_metrics_project,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_projection_root,系统菜单 / 智慧大屏 / 公司驾驶舱,smart_construction_core.action_sc_operating_metrics_project,sc.operating.metrics.project,smart_construction_core,smart_construction_core.group_sc_cap_cost_read|smart_construction_core.group_sc_cap_finance_read|smart_construction_core.group_sc_cap_project_read,catalog.menu.smart_construction_core_menu_sc_operating_metrics_project,true,false,false,false,,true,released,false,false,200,empty,false,DENIED_BY_CAPABILITY,outside_role_allowlisted_roots
FE-AUD-fixture_role_pm-82,pm,smart_construction_core.menu_sc_project_dashboard,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_projection_root,系统菜单 / 智慧大屏 / 项目驾驶舱,smart_construction_core.action_project_dashboard,project.project,smart_construction_core,smart_construction_core.group_sc_cap_project_read,catalog.menu.smart_construction_core_menu_sc_project_dashboard,true,true,true,true,project.project_comp_rule|project.project_public_members_rule|smart_construction_core.rule_sc_project_manager_project_project|smart_construction_core.rule_sc_project_read_project_project|smart_construction_core.rule_sc_project_user_project_project,true,released,false,false,200,empty,false,DENIED_BY_CAPABILITY,outside_role_allowlisted_roots
FE-AUD-fixture_role_pm-83,pm,smart_construction_core.menu_sc_dashboard_fund_cockpit_fact,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_projection_root,系统菜单 / 智慧大屏 / 资金驾驶舱,smart_construction_core.action_sc_dashboard_fund_cockpit_fact,sc.dashboard.cockpit.fact,smart_construction_core,,catalog.menu.smart_construction_core_menu_sc_dashboard_fund_cockpit_fact,true,true,true,false,,true,released,false,false,200,empty,false,DENIED_BY_CAPABILITY,outside_role_allowlisted_roots
FE-AUD-fixture_role_pm-84,pm,smart_construction_core.menu_sc_dashboard_cost_cockpit_fact,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_projection_root,系统菜单 / 智慧大屏 / 成本驾驶舱,smart_construction_core.action_sc_dashboard_cost_cockpit_fact,sc.dashboard.cockpit.fact,smart_construction_core,,catalog.menu.smart_construction_core_menu_sc_dashboard_cost_cockpit_fact,true,true,true,false,,true,released,false,false,200,empty,false,DENIED_BY_CAPABILITY,outside_role_allowlisted_roots
FE-AUD-fixture_role_pm-85,pm,smart_construction_core.menu_sc_cost_big_screen_delivery,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_projection_root,系统菜单 / 智慧大屏 / 成本大屏,smart_construction_core.action_sc_cost_big_screen_delivery,sc.dashboard.cockpit.fact,smart_construction_core,smart_construction_core.group_sc_cap_cost_manager|smart_construction_core.group_sc_cap_cost_read|smart_construction_core.group_sc_cap_cost_user|smart_construction_core.group_sc_cap_finance_manager|smart_construction_core.group_sc_cap_finance_read|smart_construction_core.group_sc_cap_finance_user,catalog.menu.smart_construction_core_menu_sc_cost_big_screen_delivery,true,true,true,false,,true,released,false,false,200,empty,false,DENIED_BY_CAPABILITY,outside_role_allowlisted_roots
FE-AUD-fixture_role_pm-86,pm,smart_construction_core.menu_sc_operation_big_screen_delivery,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_projection_root,系统菜单 / 智慧大屏 / 经营大屏,smart_construction_core.action_sc_operation_big_screen_delivery,sc.operating.metrics.project,smart_construction_core,smart_construction_core.group_sc_cap_cost_read|smart_construction_core.group_sc_cap_finance_read|smart_construction_core.group_sc_cap_project_read,catalog.menu.smart_construction_core_menu_sc_operation_big_screen_delivery,true,false,false,false,,true,released,false,false,200,empty,false,DENIED_BY_CAPABILITY,outside_role_allowlisted_roots
FE-AUD-fixture_role_pm-87,pm,smart_construction_core.menu_sc_ar_ap_project_summary,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_data_center > smart_construction_core.menu_sc_finance_analysis_group,系统菜单 / 统计分析 / 财务分析 / 客户账款,smart_construction_core.action_sc_ar_ap_project_summary,sc.ar.ap.project.summary,smart_construction_core,smart_construction_core.group_sc_cap_business_initiator|smart_construction_core.group_sc_cap_contract_manager|smart_construction_core.group_sc_cap_contract_read|smart_construction_core.group_sc_cap_contract_user|smart_construction_core.group_sc_cap_finance_manager|smart_construction_core.group_sc_cap_finance_read|smart_construction_core.group_sc_cap_finance_user,catalog.menu.smart_construction_core_menu_sc_ar_ap_project_summary,true,false,false,false,,true,released,false,false,200,empty,false,DENIED_BY_CAPABILITY,outside_role_allowlisted_roots
FE-AUD-fixture_role_pm-88,pm,smart_construction_core.menu_sc_ar_ap_company_summary,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_data_center > smart_construction_core.menu_sc_finance_analysis_group,系统菜单 / 统计分析 / 财务分析 / 供应商账款,smart_construction_core.action_sc_ar_ap_company_summary,sc.ar.ap.company.summary,smart_construction_core,smart_construction_core.group_sc_cap_business_initiator|smart_construction_core.group_sc_cap_contract_manager|smart_construction_core.group_sc_cap_contract_read|smart_construction_core.group_sc_cap_contract_user|smart_construction_core.group_sc_cap_finance_manager|smart_construction_core.group_sc_cap_finance_read|smart_construction_core.group_sc_cap_finance_user,catalog.menu.smart_construction_core_menu_sc_ar_ap_company_summary,true,false,false,false,,true,released,false,false,200,empty,false,DENIED_BY_CAPABILITY,outside_role_allowlisted_roots
FE-AUD-fixture_role_pm-89,pm,smart_construction_core.menu_sc_analysis_project_operation,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_data_center > smart_construction_core.menu_sc_business_analysis_group,系统菜单 / 统计分析 / 经营分析 / 项目经营分析,smart_construction_core.action_sc_operating_metrics_project,sc.operating.metrics.project,smart_construction_core,smart_construction_core.group_sc_cap_cost_manager|smart_construction_core.group_sc_cap_cost_read|smart_construction_core.group_sc_cap_cost_user|smart_construction_core.group_sc_cap_data_read,catalog.menu.smart_construction_core_menu_sc_analysis_project_operation,true,false,false,false,,true,released,false,false,200,empty,false,DENIED_BY_CAPABILITY,outside_role_allowlisted_roots
FE-AUD-fixture_role_pm-90,pm,smart_construction_core.menu_sc_material_stock_statistics_report,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_data_center > smart_construction_core.menu_sc_cost_report_group,系统菜单 / 统计分析 / 成本报表 / 库存统计表（新）,smart_construction_core.action_sc_material_stock_statistics_report,sc.material.stock.summary,smart_construction_core,smart_construction_core.group_sc_cap_business_initiator|smart_construction_core.group_sc_cap_cost_manager|smart_construction_core.group_sc_cap_cost_read|smart_construction_core.group_sc_cap_cost_user|smart_construction_core.group_sc_cap_material_manager|smart_construction_core.group_sc_cap_material_read|smart_construction_core.group_sc_cap_material_user,catalog.menu.smart_construction_core_menu_sc_material_stock_statistics_report,true,false,false,false,,true,released,false,false,200,empty,false,DENIED_BY_CAPABILITY,outside_role_allowlisted_roots
FE-AUD-fixture_role_pm-91,pm,smart_construction_core.menu_sc_comprehensive_cost_statistics_report,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_data_center > smart_construction_core.menu_sc_cost_report_group,系统菜单 / 统计分析 / 成本报表 / 成本统计表（综合）,smart_construction_core.action_sc_comprehensive_cost_statistics_report,sc.comprehensive.cost.summary,smart_construction_core,smart_construction_core.group_sc_cap_business_initiator|smart_construction_core.group_sc_cap_contract_manager|smart_construction_core.group_sc_cap_contract_read|smart_construction_core.group_sc_cap_contract_user|smart_construction_core.group_sc_cap_cost_manager|smart_construction_core.group_sc_cap_cost_read|smart_construction_core.group_sc_cap_cost_user|smart_construction_core.group_sc_cap_finance_manager|smart_construction_core.group_sc_cap_finance_read|smart_construction_core.group_sc_cap_finance_user,catalog.menu.smart_construction_core_menu_sc_comprehensive_cost_statistics_report,true,false,false,false,,true,released,false,false,200,empty,false,DENIED_BY_CAPABILITY,outside_role_allowlisted_roots
FE-AUD-fixture_role_pm-92,pm,smart_construction_core.menu_sc_workspace_my_project,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_workspace_center,系统菜单 / 首页 / 我的项目,smart_construction_core.action_sc_project_my_list,project.project,smart_construction_core,smart_construction_core.group_sc_cap_project_read,catalog.menu.smart_construction_core_menu_sc_workspace_my_project,true,true,true,true,project.project_comp_rule|project.project_public_members_rule|smart_construction_core.rule_sc_project_manager_project_project|smart_construction_core.rule_sc_project_read_project_project|smart_construction_core.rule_sc_project_user_project_project,true,released,false,false,200,empty,false,DENIED_BY_CAPABILITY,outside_role_allowlisted_roots
FE-AUD-fixture_role_pm-93,pm,smart_construction_core.menu_sc_workbench_my_todo_fact,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_workspace_center,系统菜单 / 首页 / 我的待办,smart_construction_core.action_sc_workbench_my_todo_fact,sc.workbench.item,smart_construction_core,smart_construction_core.group_sc_internal_user,catalog.menu.smart_construction_core_menu_sc_workbench_my_todo_fact,true,true,true,false,,true,released,false,false,200,empty,false,DENIED_BY_CAPABILITY,outside_role_allowlisted_roots
FE-AUD-fixture_role_pm-94,pm,smart_construction_core.menu_sc_workbench_my_approval_fact,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_workspace_center,系统菜单 / 首页 / 我的审批,smart_construction_core.action_sc_workbench_my_approval_fact,sc.workbench.item,smart_construction_core,smart_construction_core.group_sc_internal_user,catalog.menu.smart_construction_core_menu_sc_workbench_my_approval_fact,true,true,true,false,,true,released,false,false,200,empty,false,DENIED_BY_CAPABILITY,outside_role_allowlisted_roots
FE-AUD-fixture_role_owner-1,owner,smart_construction_core.menu_sc_organization_department,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_master_data_center,系统菜单 / 基础资料 / 组织架构,smart_construction_core.action_sc_organization_department,hr.department,smart_construction_core,smart_construction_core.group_sc_cap_data_read,catalog.menu.smart_construction_core_menu_sc_organization_department,true,false,false,true,hr.hr_dept_comp_rule,true,released,false,false,200,empty,false,DENIED_BY_CAPABILITY,outside_role_allowlisted_roots
FE-AUD-fixture_role_owner-2,owner,smart_construction_core.menu_sc_project_tender,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_project_center > smart_construction_core.menu_sc_tender_management_group,系统菜单 / 项目中心 / 投标管理 / 投标项目,smart_construction_core.action_tender_bid,tender.bid,smart_construction_core,smart_construction_core.group_sc_cap_project_read,catalog.menu.smart_construction_core_menu_sc_project_tender,false,false,false,false,,true,released,true,false,403,permission,false,DENIED_BY_CAPABILITY,model_read_acl_denied
FE-AUD-fixture_role_owner-3,owner,smart_construction_core.menu_sc_tender_prepare,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_project_center > smart_construction_core.menu_sc_tender_management_group,系统菜单 / 项目中心 / 投标管理 / 投标准备,smart_construction_core.action_sc_tender_prepare,tender.bid,smart_construction_core,smart_construction_core.group_sc_cap_project_read,catalog.menu.smart_construction_core_menu_sc_tender_prepare,false,false,false,false,,true,released,true,false,403,permission,false,DENIED_BY_CAPABILITY,model_read_acl_denied
FE-AUD-fixture_role_owner-4,owner,smart_construction_core.menu_sc_tender_won,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_project_center > smart_construction_core.menu_sc_tender_management_group,系统菜单 / 项目中心 / 投标管理 / 中标记录,smart_construction_core.action_sc_tender_won,tender.bid,smart_construction_core,smart_construction_core.group_sc_cap_project_read,catalog.menu.smart_construction_core_menu_sc_tender_won,false,false,false,false,,true,released,true,false,403,permission,false,DENIED_BY_CAPABILITY,model_read_acl_denied
FE-AUD-fixture_role_owner-5,owner,smart_construction_core.menu_sc_site_documents,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_project_center > smart_construction_core.menu_sc_doc_center,系统菜单 / 项目中心 / 施工资料 / 现场资料,smart_construction_core.action_sc_project_document,sc.project.document,smart_construction_core,smart_construction_core.group_sc_cap_project_read,catalog.menu.smart_construction_core_menu_sc_site_documents,true,false,false,false,,true,released,true,false,200,empty,false,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid
FE-AUD-fixture_role_owner-6,owner,smart_construction_core.menu_sc_project_project,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_project_center > smart_construction_core.menu_sc_project_management_group,系统菜单 / 项目中心 / 项目管理 / 项目台账,smart_construction_core.action_sc_project_list,project.project,smart_construction_core,smart_construction_core.group_sc_cap_project_read,catalog.menu.smart_construction_core_menu_sc_project_project,true,false,false,true,project.project_comp_rule|project.project_public_members_rule|smart_construction_core.rule_sc_project_read_project_project,true,released,true,false,200,empty,true,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid
FE-AUD-fixture_role_owner-7,owner,smart_construction_core.menu_sc_project_wbs,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_project_center > smart_construction_core.menu_sc_project_management_group,系统菜单 / 项目中心 / 项目管理 / 执行结构,smart_construction_core.action_exec_structure_entry,project.project,smart_construction_core,smart_construction_core.group_sc_cap_project_read,catalog.menu.smart_construction_core_menu_sc_project_wbs,false,false,false,false,,true,released,true,false,200,empty,false,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid
FE-AUD-fixture_role_owner-8,owner,smart_construction_core.menu_sc_project_kanban,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_project_center > smart_construction_core.menu_sc_project_management_group,系统菜单 / 项目中心 / 项目管理 / 项目看板,smart_construction_core.action_project_dashboard,project.project,smart_construction_core,smart_construction_core.group_sc_cap_project_read,catalog.menu.smart_construction_core_menu_sc_project_kanban,true,false,false,true,project.project_comp_rule|project.project_public_members_rule|smart_construction_core.rule_sc_project_read_project_project,true,released,true,false,200,empty,false,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid
FE-AUD-fixture_role_owner-9,owner,smart_construction_core.menu_sc_project_management_scene,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_project_center > smart_construction_core.menu_sc_project_management_group,系统菜单 / 项目中心 / 项目管理 / 项目驾驶舱,smart_construction_core.action_project_dashboard,project.project,smart_construction_core,smart_construction_core.group_sc_cap_project_read,catalog.menu.smart_construction_core_menu_sc_project_management_scene,true,false,false,true,project.project_comp_rule|project.project_public_members_rule|smart_construction_core.rule_sc_project_read_project_project,true,released,true,false,200,empty,false,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid
FE-AUD-fixture_role_owner-10,owner,smart_construction_core.menu_sc_project_documents,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_project_center > smart_construction_core.menu_sc_project_management_group,系统菜单 / 项目中心 / 项目管理 / 项目资料,smart_construction_core.action_sc_project_document,sc.project.document,smart_construction_core,smart_construction_core.group_sc_cap_project_read,catalog.menu.smart_construction_core_menu_sc_project_documents,true,false,false,false,,true,released,true,false,200,empty,false,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid
FE-AUD-fixture_role_owner-11,owner,smart_construction_core.menu_sc_general_contract,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_contract_center > smart_construction_core.menu_sc_expense_contract_group,系统菜单 / 合同中心 / 支出合同台账 / 一般合同（公司）,smart_construction_core.action_sc_general_contract,sc.general.contract,smart_construction_core,smart_construction_core.group_sc_cap_business_initiator|smart_construction_core.group_sc_cap_contract_manager|smart_construction_core.group_sc_cap_contract_read|smart_construction_core.group_sc_cap_contract_user,catalog.menu.smart_construction_core_menu_sc_general_contract,true,false,false,true,smart_construction_core.rule_sc_contract_read_general_contract,true,released,true,false,200,empty,true,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid
FE-AUD-fixture_role_owner-12,owner,smart_construction_core.menu_sc_contract_expense,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_contract_center > smart_construction_core.menu_sc_expense_contract_group,系统菜单 / 合同中心 / 支出合同台账 / 支出合同台账,smart_construction_core.action_sc_expense_contract_ledger,sc.expense.contract.ledger,smart_construction_core,smart_construction_core.group_sc_cap_business_initiator|smart_construction_core.group_sc_cap_contract_manager|smart_construction_core.group_sc_cap_contract_read|smart_construction_core.group_sc_cap_contract_user,catalog.menu.smart_construction_core_menu_sc_contract_expense,true,false,false,false,,true,released,true,false,200,empty,false,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid
FE-AUD-fixture_role_owner-13,owner,smart_construction_core.menu_sc_expense_contract_material,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_contract_center > smart_construction_core.menu_sc_expense_contract_group,系统菜单 / 合同中心 / 支出合同台账 / 材料合同,smart_construction_core.action_construction_contract_expense_material,construction.contract.expense,smart_construction_core,smart_construction_core.group_sc_cap_contract_manager|smart_construction_core.group_sc_cap_contract_read|smart_construction_core.group_sc_cap_contract_user,catalog.menu.smart_construction_core_menu_sc_expense_contract_material,true,false,false,true,smart_construction_core.rule_sc_contract_read_construction_contract_expense,true,released,true,false,200,empty,false,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid
FE-AUD-fixture_role_owner-14,owner,smart_construction_core.menu_sc_expense_contract_normal,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_contract_center > smart_construction_core.menu_sc_expense_contract_group,系统菜单 / 合同中心 / 支出合同台账 / 正常合同,smart_construction_core.action_construction_contract_expense_normal,construction.contract.expense,smart_construction_core,smart_construction_core.group_sc_cap_contract_manager|smart_construction_core.group_sc_cap_contract_read|smart_construction_core.group_sc_cap_contract_user,catalog.menu.smart_construction_core_menu_sc_expense_contract_normal,true,false,false,true,smart_construction_core.rule_sc_contract_read_construction_contract_expense,true,released,true,false,200,empty,false,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid
FE-AUD-fixture_role_owner-15,owner,smart_construction_core.menu_sc_expense_contract_labor,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_contract_center > smart_construction_core.menu_sc_expense_contract_group,系统菜单 / 合同中心 / 支出合同台账 / 劳务合同,smart_construction_core.action_construction_contract_expense_labor,construction.contract.expense,smart_construction_core,smart_construction_core.group_sc_cap_contract_manager|smart_construction_core.group_sc_cap_contract_read|smart_construction_core.group_sc_cap_contract_user,catalog.menu.smart_construction_core_menu_sc_expense_contract_labor,true,false,false,true,smart_construction_core.rule_sc_contract_read_construction_contract_expense,true,released,true,false,200,empty,false,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid
FE-AUD-fixture_role_owner-16,owner,smart_construction_core.menu_sc_expense_contract_rental,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_contract_center > smart_construction_core.menu_sc_expense_contract_group,系统菜单 / 合同中心 / 支出合同台账 / 租赁合同,smart_construction_core.action_construction_contract_expense_rental,construction.contract.expense,smart_construction_core,smart_construction_core.group_sc_cap_contract_manager|smart_construction_core.group_sc_cap_contract_read|smart_construction_core.group_sc_cap_contract_user,catalog.menu.smart_construction_core_menu_sc_expense_contract_rental,true,false,false,true,smart_construction_core.rule_sc_contract_read_construction_contract_expense,true,released,true,false,200,empty,false,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid
FE-AUD-fixture_role_owner-17,owner,smart_construction_core.menu_sc_expense_contract_subcontract,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_contract_center > smart_construction_core.menu_sc_expense_contract_group,系统菜单 / 合同中心 / 支出合同台账 / 分包合同,smart_construction_core.action_construction_contract_expense_subcontract,construction.contract.expense,smart_construction_core,smart_construction_core.group_sc_cap_contract_manager|smart_construction_core.group_sc_cap_contract_read|smart_construction_core.group_sc_cap_contract_user,catalog.menu.smart_construction_core_menu_sc_expense_contract_subcontract,true,false,false,true,smart_construction_core.rule_sc_contract_read_construction_contract_expense,true,released,true,false,200,empty,false,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid
FE-AUD-fixture_role_owner-18,owner,smart_construction_core.menu_sc_expense_contract_other,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_contract_center > smart_construction_core.menu_sc_expense_contract_group,系统菜单 / 合同中心 / 支出合同台账 / 其他合同,smart_construction_core.action_construction_contract_expense_other,construction.contract.expense,smart_construction_core,smart_construction_core.group_sc_cap_contract_manager|smart_construction_core.group_sc_cap_contract_read|smart_construction_core.group_sc_cap_contract_user,catalog.menu.smart_construction_core_menu_sc_expense_contract_other,true,false,false,true,smart_construction_core.rule_sc_contract_read_construction_contract_expense,true,released,true,false,200,empty,false,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid
FE-AUD-fixture_role_owner-19,owner,smart_construction_core.menu_sc_expense_contract_supplement,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_contract_center > smart_construction_core.menu_sc_expense_contract_group,系统菜单 / 合同中心 / 支出合同台账 / 补充合同,smart_construction_core.action_construction_contract_expense_supplement,construction.contract.expense,smart_construction_core,smart_construction_core.group_sc_cap_contract_manager|smart_construction_core.group_sc_cap_contract_read|smart_construction_core.group_sc_cap_contract_user,catalog.menu.smart_construction_core_menu_sc_expense_contract_supplement,true,false,false,true,smart_construction_core.rule_sc_contract_read_construction_contract_expense,true,released,true,false,200,empty,false,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid
FE-AUD-fixture_role_owner-20,owner,smart_construction_core.menu_sc_expense_contract_execution,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_contract_center > smart_construction_core.menu_sc_expense_contract_group,系统菜单 / 合同中心 / 支出合同台账 / 支出合同执行,smart_construction_core.action_construction_contract_expense_execution,construction.contract.expense,smart_construction_core,smart_construction_core.group_sc_cap_contract_read,catalog.menu.smart_construction_core_menu_sc_expense_contract_execution,true,false,false,true,smart_construction_core.rule_sc_contract_read_construction_contract_expense,true,released,true,false,200,empty,false,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid
FE-AUD-fixture_role_owner-21,owner,smart_construction_core.menu_sc_contract_income,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_contract_center > smart_construction_core.menu_sc_income_contract_group,系统菜单 / 合同中心 / 收入合同台账 / 收入合同台账,smart_construction_core.action_sc_income_contract_ledger,sc.income.contract.ledger,smart_construction_core,smart_construction_core.group_sc_cap_business_initiator|smart_construction_core.group_sc_cap_contract_manager|smart_construction_core.group_sc_cap_contract_read|smart_construction_core.group_sc_cap_contract_user,catalog.menu.smart_construction_core_menu_sc_contract_income,true,false,false,false,,true,released,true,false,200,empty,false,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid
FE-AUD-fixture_role_owner-22,owner,smart_construction_core.menu_sc_project_income_contract,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_contract_center > smart_construction_core.menu_sc_income_contract_group,系统菜单 / 合同中心 / 收入合同台账 / 项目收入合同,smart_construction_core.action_construction_contract_income,construction.contract.income,smart_construction_core,smart_construction_core.group_sc_cap_contract_read,catalog.menu.smart_construction_core_menu_sc_project_income_contract,true,false,false,true,smart_construction_core.rule_sc_contract_read_construction_contract_income,true,released,true,false,200,empty,false,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid
FE-AUD-fixture_role_owner-23,owner,smart_construction_core.menu_sc_project_income_contract_acceptance_construction,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_contract_center > smart_construction_core.menu_sc_income_contract_group,系统菜单 / 合同中心 / 收入合同台账 / 施工合同,smart_construction_core.action_construction_contract_income_construction,construction.contract.income,smart_construction_core,smart_construction_core.group_sc_cap_contract_read,catalog.menu.smart_construction_core_menu_sc_project_income_contract_acceptance_construction,true,false,false,true,smart_construction_core.rule_sc_contract_read_construction_contract_income,true,released,true,false,500,error,false,DEAD_OR_BROKEN,http_500_invalid_action_domain_field
FE-AUD-fixture_role_owner-24,owner,smart_construction_core.menu_sc_income_contract_execution,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_contract_center > smart_construction_core.menu_sc_income_contract_group,系统菜单 / 合同中心 / 收入合同台账 / 收入合同执行,smart_construction_core.action_construction_contract_income_execution,construction.contract.income,smart_construction_core,smart_construction_core.group_sc_cap_contract_read,catalog.menu.smart_construction_core_menu_sc_income_contract_execution,true,false,false,true,smart_construction_core.rule_sc_contract_read_construction_contract_income,true,released,true,false,500,error,false,DEAD_OR_BROKEN,http_500_invalid_action_domain_field
FE-AUD-fixture_role_owner-25,owner,smart_construction_core.menu_sc_contract_event,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_contract_center > smart_construction_core.menu_sc_income_contract_group,系统菜单 / 合同中心 / 收入合同台账 / 合同履约事件,smart_construction_core.action_sc_contract_event,sc.contract.event,smart_construction_core,smart_construction_core.group_sc_cap_contract_manager|smart_construction_core.group_sc_cap_contract_read|smart_construction_core.group_sc_cap_contract_user,catalog.menu.smart_construction_core_menu_sc_contract_event,true,false,false,false,,true,released,true,false,200,empty,false,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid
FE-AUD-fixture_role_owner-26,owner,smart_construction_core.menu_sc_contract_center,smart_construction_core.menu_sc_root,系统菜单 / 合同中心 / 合同中心,smart_construction_core.action_construction_contract_handling,construction.contract,smart_construction_core,smart_construction_core.group_sc_cap_business_initiator|smart_construction_core.group_sc_cap_contract_manager|smart_construction_core.group_sc_cap_contract_read|smart_construction_core.group_sc_cap_contract_user|smart_construction_core.group_sc_cap_purchase_manager,catalog.menu.smart_construction_core_menu_sc_contract_center,true,false,false,true,smart_construction_core.rule_sc_contract_read_construction_contract,true,released,true,false,200,empty,false,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid
