model,field_name,label,dependency_kind,formal_target_field,view_contract,search_sort_compatibility,formal_business_authority,approval_dependency,statistics_dependency,risk,proposed_action
sc.receipt.income,p1_visible_dfc25d77dc39,录入时间,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,created_time,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.receipt.income,p1_visible_e0361480e3a5,备注,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,note,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.receipt.income,p1_visible_ee6a4d9e2956,录入人,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,creator_name,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.receipt.income,p1_visible_fc06f3f3d307,本期收款,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,amount,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.receipt.invoice.line,p1_visible_00381a68b952,往来单位,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,partner_id,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.receipt.invoice.line,p1_visible_0d8979d08c09,累计开票金额,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,invoiced_before_amount;invoice_amount,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.receipt.invoice.line,p1_visible_17b341733b7b,合同编号,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,contract_id,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.receipt.invoice.line,p1_visible_3362368978f0,发票金额,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,invoice_amount,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.receipt.invoice.line,p1_visible_3e7255522b33,项目名称,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,project_id,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.receipt.invoice.line,p1_visible_4bf07688dedc,开票登记单号,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,invoice_document_no,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.receipt.invoice.line,p1_visible_68fa54544e2f,开票登记状态,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,invoice_document_state,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.receipt.invoice.line,p1_visible_764d417cabd2,经营方式,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,operation_strategy,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.receipt.invoice.line,p1_visible_8fa8662ad38f,单据编号,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,source_document_no;invoice_document_no;request_id,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.receipt.invoice.line,p1_visible_99f6fe6c41ad,附件,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,visible_attachment_count;attachment_count,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.receipt.invoice.line,p1_visible_ada9a85eab00,发票号,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,invoice_no,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.receipt.invoice.line,p1_visible_be5462bd6a62,开票单位,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,invoice_issue_company;partner_id,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.receipt.invoice.line,p1_visible_c1b95b8ca332,附加税,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,surcharge_amount,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.receipt.invoice.line,p1_visible_c3aef70a75e6,本次收款,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,current_receipt_amount,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.receipt.invoice.line,p1_visible_d42c2d26610f,开票日期,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,invoice_date,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.receipt.invoice.line,p1_visible_f9cc22d53aff,受票方名称,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,invoice_party_name;partner_id,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.subcontract.register,p1_visible_17b341733b7b,合同编号,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,contract_id;name,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.subcontract.register,p1_visible_34943c40c9af,金额,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,amount_total;paid_amount,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.subcontract.register,p1_visible_3b652b9864d4,已开票金额,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,invoice_amount,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.subcontract.register,p1_visible_3e7255522b33,项目名称,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,project_id,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.subcontract.register,p1_visible_462c614de6c7,未开票金额,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,uninvoiced_amount,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.subcontract.register,p1_visible_6b40af3eee21,分包内容,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,subcontract_scope;note,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.subcontract.register,p1_visible_748d7dc7e321,标题,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,name,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.subcontract.register,p1_visible_8fa8662ad38f,单据编号,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,name,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.subcontract.register,p1_visible_99f6fe6c41ad,附件,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,message_attachment_count,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.subcontract.register,p1_visible_a22ecb7fab2f,未付款金额,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,unpaid_amount,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.subcontract.register,p1_visible_c2bdcf08e8a5,总数量,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,quantity_total,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.subcontract.register,p1_visible_c88947435308,签订时间,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,sign_date,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.subcontract.register,p1_visible_d3ebd50d724b,已付款金额,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,paid_amount,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.subcontract.register,p1_visible_dfc25d77dc39,录入时间,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,register_date;source_created_at,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.subcontract.register,p1_visible_e0361480e3a5,备注,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,note,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.subcontract.register,p1_visible_ee6a4d9e2956,录入人,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,responsible_id;source_created_by,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.subcontract.request,p1_visible_06fa8c6f628f,单据状态,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,state,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.subcontract.request,p1_visible_0b370511a765,单价,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,price_unit,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.subcontract.request,p1_visible_34943c40c9af,金额,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,amount_total,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.subcontract.request,p1_visible_3e7255522b33,项目名称,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,project_id,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.subcontract.request,p1_visible_6b40af3eee21,分包内容,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,subcontract_scope;note,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.subcontract.request,p1_visible_748d7dc7e321,标题,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,name,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.subcontract.request,p1_visible_8fa8662ad38f,单据编号,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,name,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.subcontract.request,p1_visible_99f6fe6c41ad,附件,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,attachment_ids;message_attachment_count,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.subcontract.request,p1_visible_ac666c1a3967,本月合价,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,monthly_amount_total;amount_total,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.subcontract.request,p1_visible_b9ae89319036,数量,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,quantity_total,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.subcontract.request,p1_visible_c2183068c097,分包商,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,suggested_subcontractor_id,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.subcontract.request,p1_visible_cd47577e8847,分包类型,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,subcontract_type_text,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.subcontract.request,p1_visible_dfc25d77dc39,录入时间,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,source_created_at,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.subcontract.request,p1_visible_e0361480e3a5,备注,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,note;request_reason,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.subcontract.request,p1_visible_ee6a4d9e2956,录入人,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,source_created_by,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.subcontract.settlement,p1_visible_17b341733b7b,合同编号,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,contract_id;name,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.subcontract.settlement,p1_visible_2e2adb177c13,终止结算日期,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,settlement_date,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.subcontract.settlement,p1_visible_3684e69e670b,起始结算日期,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,settlement_date,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.subcontract.settlement,p1_visible_36cae65ab40a,结算单位,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,subcontractor_id,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.subcontract.settlement,p1_visible_3e7255522b33,项目名称,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,project_id,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.subcontract.settlement,p1_visible_72cf58c14fc0,已申请金额,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,payment_requested_amount,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.subcontract.settlement,p1_visible_748d7dc7e321,标题,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,name,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.subcontract.settlement,p1_visible_816dc9f7b786,结算说明,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,note,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.subcontract.settlement,p1_visible_825a06905b09,未申请金额,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,payment_unrequested_amount,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.subcontract.settlement,p1_visible_8fa8662ad38f,单据编号,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,name,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.subcontract.settlement,p1_visible_99f6fe6c41ad,附件,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,message_attachment_count,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.subcontract.settlement,p1_visible_a22ecb7fab2f,未付款金额,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,payment_unpaid_amount,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.subcontract.settlement,p1_visible_b6959bb111d9,付款状态,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,state,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.subcontract.settlement,p1_visible_d3ebd50d724b,已付款金额,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,payment_paid_amount,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.subcontract.settlement,p1_visible_dfc25d77dc39,录入时间,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,settlement_date;source_created_at,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.subcontract.settlement,p1_visible_ec15903ded76,支付申请状态,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,state,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.subcontract.settlement,p1_visible_ee6a4d9e2956,录入人,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,source_created_by;owner_id,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.tax.deduction.registration,p1_visible_007363f27191,不含税金额,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,invoice_amount_untaxed,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.tax.deduction.registration,p1_visible_06fa8c6f628f,单据状态,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,state,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.tax.deduction.registration,p1_visible_16e91e3d2738,扣款事由,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,deduction_reason;note,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.tax.deduction.registration,p1_visible_1da8ed2551df,是否退回,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,state,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.tax.deduction.registration,p1_visible_1e62803e196c,单据日期,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,document_date,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.tax.deduction.registration,p1_visible_34943c40c9af,金额,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,invoice_amount_total,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.tax.deduction.registration,p1_visible_3540b47897be,是否转出,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,is_transfer_out;state,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.tax.deduction.registration,p1_visible_37d56ad493cf,税率,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,tax_rate_text,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.tax.deduction.registration,p1_visible_3ade9df90bf8,本次退回数,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,deduction_amount,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.tax.deduction.registration,p1_visible_3d0afdf3736d,发票类型,UNRESOLVED_DISPLAY_COMPATIBILITY,,true,true,false,false,false,CRITICAL_UNRESOLVED_FORMAL_SOURCE,"Obtain business decision; do not infer a target, sort, aggregate or migrate automatically."
sc.tax.deduction.registration,p1_visible_3e7255522b33,项目名称,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,project_id,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.tax.deduction.registration,p1_visible_61b3896f8414,交税类型,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,operation_strategy,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.tax.deduction.registration,p1_visible_62319711f425,预缴税款日期,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,document_date,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.tax.deduction.registration,p1_visible_62e5cf441092,本次实缴数,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,deduction_amount,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.tax.deduction.registration,p1_visible_62e951a692ff,状态,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,state,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.tax.deduction.registration,p1_visible_6514c1bee4d7,完税凭证号码,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,invoice_no,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.tax.deduction.registration,p1_visible_6bb76c93367b,受票单位,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,partner_id,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.tax.deduction.registration,p1_visible_748d7dc7e321,标题,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,name,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.tax.deduction.registration,p1_visible_8acf4918f1f1,抵扣税额,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,deduction_tax_amount,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.tax.deduction.registration,p1_visible_8fa8662ad38f,单据编号,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,document_no;name,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.tax.deduction.registration,p1_visible_99f6fe6c41ad,附件,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,attachment_ids;message_attachment_count,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.tax.deduction.registration,p1_visible_99f753ed6262,税额,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,invoice_tax_amount,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.tax.deduction.registration,p1_visible_9b5c1b5cbd69,扣款金额,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,withholding_amount;deduction_amount,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.tax.deduction.registration,p1_visible_a3c1a28bd34c,发票开具日期,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,invoice_date;document_date,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.tax.deduction.registration,p1_visible_ada9a85eab00,发票号,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,invoice_no,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.tax.deduction.registration,p1_visible_b0bff5c45de7,本次计划已缴数,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,deduction_amount,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.tax.deduction.registration,p1_visible_b9ae89319036,数量,UNRESOLVED_DISPLAY_COMPATIBILITY,,true,true,false,false,false,CRITICAL_UNRESOLVED_FORMAL_SOURCE,"Obtain business decision; do not infer a target, sort, aggregate or migrate automatically."
sc.tax.deduction.registration,p1_visible_be5462bd6a62,开票单位,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,partner_name;partner_id;company_id,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.tax.deduction.registration,p1_visible_d09b05103331,价税合计,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,invoice_amount_total,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.tax.deduction.registration,p1_visible_dbbcd74271cd,上缴内容,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,note,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.tax.deduction.registration,p1_visible_dfc25d77dc39,录入时间,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,created_time;source_created_at,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.tax.deduction.registration,p1_visible_e0361480e3a5,备注,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,note,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.tax.deduction.registration,p1_visible_ea75d3bba41c,扣款单位,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,deduction_unit_name;partner_name;partner_id,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.tax.deduction.registration,p1_visible_eaa05c7105f7,抵扣附加税,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,deduction_surcharge_amount,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.tax.deduction.registration,p1_visible_ed582efc6e34,发票号码,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,invoice_no,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.tax.deduction.registration,p1_visible_ee19dd75350c,抵扣总额,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,deduction_amount;invoice_amount_total,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.tax.deduction.registration,p1_visible_ee6a4d9e2956,录入人,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,creator_name;source_created_by,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.tax.deduction.registration,p1_visible_f286b41bd7f0,实际开票单位,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,partner_id,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.tax.deduction.registration,p1_visible_f9cc22d53aff,受票方名称,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,partner_id,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
tender.bid,p1_visible_06fa8c6f628f,单据状态,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,tender_bid_status_display;state,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
